Subject,Session,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,testEnd.DEVICE,testInstruction.DEVICE,Block,counterBalance,counterBalance.Cycle,counterBalance.Sample,Procedure[Block],Trial,consonant,isHighFreq,isTarget,Perception.DEVICE[Trial],Perception.Duration[Trial],Perception.OffsetTime[Trial],Perception.OnsetTime[Trial],Perception.RESP[Trial],Perception.RT[Trial],Perception.RTTime[Trial],Procedure[Trial],Production.DEVICE[Trial],Recording.Filename[Trial],Running[Trial],Stimuli[Trial],stressPattern,syllStr,targetWord,prodResp,isCorrect,sub_acc,wrd_acc,targetDUR,realRT,sub_rt,wrd_rt,sequence
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,11,th,n,y,SRBOX,3000,312107,310962,1.0,1145,312107,Procedure1,SRBOX,./recording/81_klɪfθəm.wav,list1,klɪfθəm,sw,cvc,cliff,y,1,0.5,0.787878788,0.453734318,691.265682,691.265682,691.265682,TH AH M
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,20,k,y,y,SRBOX,3000,340958,339978,1.0,980,340958,Procedure1,SRBOX,./recording/81_tʌŋkɛm.wav,list1,tʌŋkɛm,ss,cvc,tongue,y,1,0.5,0.5,0.403370185,576.629815,576.629815,576.629815,K EH M
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,23,ch,n,y,SRBOX,3000,351431,350328,1.0,1097,351425,Procedure1,SRBOX,./recording/81_pɛntʃɔɪb.wav,list1,pɛntʃɔɪb,ss,cvc,pen,y,1,0.5,0.681818182,0.409303163,687.696837,687.696837,687.696837,CH OY B
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,27,ch,n,y,SRBOX,3000,365041,363928,1.0,1113,365041,Procedure1,SRBOX,./recording/81_fʌntʃeɪθ.wav,list1,fʌntʃeɪθ,ss,cvc,fun,y,1,0.5,0.712121212,0.413374576,699.625424,699.625424,699.625424,CH EY B
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,37,th,n,y,SRBOX,3000,398641,397628,1.0,1007,398635,Procedure1,SRBOX,./recording/81_rʌnθəm.wav,list1,rʌnθəm,sw,cvc,run,y,1,0.5,0.939393939,0.451263769,555.736231,555.736231,555.736231,TH AH M
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,38,s,y,y,SRBOX,3000,403348,401862,1.0,1486,403348,Procedure1,SRBOX,./recording/81_kænsuf.wav,list1,kænsuf,ss,cvc,can,y,1,0.5,0.545454545,0.356400755,1129.599245,1129.599245,1129.599245,S UW F
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,39,p,y,y,SRBOX,3000,407951,406562,1.0,1379,407941,Procedure1,Keyboard,./recording/81_slæmpoʊʃ.wav,list1,slæmpoʊʃ,ss,cvc,slam,y,1,0.5,0.560606061,0.508322894,870.677106,870.677106,870.677106,P OW SH
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,50,ch,n,y,SRBOX,3000,448040,446895,1.0,1130,448025,Procedure1,SRBOX,./recording/81_bɹʌntʃəp.wav,list1,bɹʌntʃəp,sw,cvcc,brunch,y,1,0.5,0.272727273,0.354925173,775.074827,775.074827,775.074827,CH AH P
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,52,k,y,y,SRBOX,3000,455893,454345,1.0,1536,455881,Procedure1,SRBOX,./recording/81_dɛskəp.wav,list1,dɛskəp,sw,cvcc,desk,y,1,0.5,0.803030303,0.505215414,1030.784586,1030.784586,1030.784586,K AH P
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,58,p,y,y,SRBOX,3000,477420,475895,1.0,1521,477416,Procedure1,SRBOX,./recording/81_pʌɫpən.wav,list1,pʌɫpən,sw,cvcc,pulp,y,1,0.5,0.651515152,0.421217752,1099.782248,1099.782248,1099.782248,P AH N
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,59,th,n,y,SRBOX,3000,482201,480678,1.0,1523,482201,Procedure1,Keyboard,./recording/81_stɛpθəm.wav,list1,stɛpθəm,sw,cvc,step,y,1,0.5,0.909090909,0.586941219,936.058781,936.058781,936.058781,TH AH M
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,65,k,y,y,SRBOX,3000,501901,500878,1.0,1011,501889,Procedure1,SRBOX,./recording/81_daɹkəp.wav,list1,daɹkəp,sw,cvc,dark,y,1,0.5,0.878787879,0.483409725,527.590275,527.590275,527.590275,K AH P
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,66,k,y,y,SRBOX,3000,506071,505112,1.0,958,506070,Procedure1,SRBOX,./recording/81_rɪskɛl.wav,list1,rɪskɛl,ss,cvcc,risk,y,1,0.5,0.787878788,0.441955454,516.044546,516.044546,516.044546,K EH L
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,72,sh,n,y,SRBOX,3000,526261,524745,1.0,1504,526249,Procedure1,SRBOX,./recording/81_skɔɹʃɔb.wav,list1,skɔɹʃɔb,ss,cvc,scar,y,1,0.5,0.909090909,0.453051312,1050.948688,1050.948688,1050.948688,SH AA B
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,85,dz,n,y,SRBOX,3000,570669,569695,1.0,974,570669,Procedure1,SRBOX,./recording/81_taʊnʤɔɪt.wav,list1,taʊnʤɔɪt,ss,cvc,town,y,1,0.5,0.803030303,0.449299299,524.700701,524.700701,524.700701,JH OY T
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,87,k,y,y,SRBOX,3000,578121,576962,1.0,1147,578109,Procedure1,Keyboard,./recording/81_mɪɫkəθ.wav,list1,mɪɫkəθ,sw,cvcc,milk,y,1,0.5,0.939393939,0.445414068,701.585932,701.585932,701.585932,K AH TH
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,89,p,y,y,SRBOX,3000,585701,584428,1.0,1266,585694,Procedure1,SRBOX,./recording/81_lʌmpədʒ.wav,list1,lʌmpədʒ,sw,cvcc,lump,y,1,0.5,0.772727273,0.396427707,869.572293,869.572293,869.572293,P AH JH
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,93,k,y,y,SRBOX,3000,599770,598228,1.0,1537,599765,Procedure1,SRBOX,./recording/81_bʌɫkəθ.wav,list1,bʌɫkəθ,sw,cvcc,bulk,y,1,0.5,0.681818182,0.541645052,995.354948,995.354948,995.354948,K AH TH
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,95,k,y,y,SRBOX,3000,607511,606095,1.0,1414,607509,Procedure1,SRBOX,./recording/81_staɹkəp.wav,list1,staɹkəp,sw,cvc,star,y,1,0.5,0.727272727,0.48584401,928.15599,928.15599,928.15599,K AH P
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,100,k,y,y,SRBOX,3000,624525,623045,1.0,1480,624525,Procedure1,Keyboard,./recording/81_θæŋkuf.wav,list1,θæŋkuf,ss,cvcc,thank,y,1,0.5,0.636363636,0.0,1480.0,873.4585344,1480.0,K UW F
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,101,k,y,y,SRBOX,3000,628931,627762,1.0,1164,628926,Procedure1,SRBOX,./recording/81_pɹɛskɛp.wav,list1,pɹɛskɛp,ss,cvc,press,y,1,0.5,0.636363636,0.478091729,685.908271,685.908271,685.908271,K EH P
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,104,dz,n,y,SRBOX,3000,640049,638312,1.0,1727,640039,Procedure1,SRBOX,./recording/81_kɹɪnʤeɪp.wav,list1,kɹɪnʤeɪp,ss,cvcc,cringe,y,1,0.5,0.681818182,0.52148157,1205.51843,1205.51843,1205.51843,JH EY B
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,105,s,y,y,SRBOX,3000,644459,643295,1.0,1149,644444,Procedure1,Keyboard,./recording/81_ɹɪnsəf.wav,list1,ɹɪnsəf,sw,cvcc,rinse,y,1,0.5,0.606060606,0.465474253,683.525747,683.525747,683.525747,S AH F
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,112,dz,n,y,SRBOX,3000,667030,666178,1.0,852,667030,Procedure1,SRBOX,./recording/81_pɪnʤəp.wav,list1,pɪnʤəp,sw,cvc,pin,y,1,0.5,0.712121212,0.381340246,470.659754,470.659754,470.659754,JH AH P
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,125,k,y,y,SRBOX,3000,710397,708662,1.0,1734,710396,Procedure1,Keyboard,./recording/81_glæskɛθ.wav,list1,glæskɛθ,ss,cvc,glass,y,1,0.5,0.893939394,0.630500926,1103.499074,1103.499074,1103.499074,K EH TH
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,126,dz,n,y,SRBOX,3000,714780,713612,1.0,1158,714770,Procedure1,Keyboard,./recording/81_lʌndʒeɪb.wav,list1,lʌndʒeɪb,ss,cvcc,lunge,y,1,0.5,0.621212121,0.457308404,700.691596,700.691596,700.691596,JH EY B
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,130,k,y,y,SRBOX,3000,728829,727295,1.0,1534,728829,Procedure1,SRBOX,./recording/81_tɹʌŋkəm.wav,list1,tɹʌŋkəm,sw,cvcc,trunk,y,1,0.5,0.757575758,0.446801259,1087.198741,1087.198741,1087.198741,K AH M
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,131,ch,n,y,SRBOX,3000,733041,732062,1.0,978,733040,Procedure1,SRBOX,./recording/81_gɔntʃeθ.wav,list1,gɔntʃeθ,ss,cvc,gone,y,1,0.5,0.575757576,0.399532384,578.467616,578.467616,578.467616,CH EY TH
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,133,k,y,y,SRBOX,3000,740639,739312,1.0,1323,740635,Procedure1,SRBOX,./recording/81_gæskəʤ.wav,list1,gæskəʤ,sw,cvc,gas,y,1,0.5,0.848484848,0.385228403,937.771597,937.771597,937.771597,K AH JH
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,153,th,n,y,SRBOX,3000,806411,805362,1.0,1045,806407,Procedure1,SRBOX,./recording/81_kɪdθum.wav,list1,kɪdθum,ss,cvc,kid,y,1,0.5,0.863636364,0.395836814,649.163186,649.163186,649.163186,TH UW M
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,154,dz,n,y,SRBOX,3000,810641,809628,1.0,1001,810629,Procedure1,SRBOX,./recording/81_gɹʌnʤəm.wav,list1,gɹʌnʤəm,sw,cvcc,grunge,y,1,0.5,0.454545455,0.396664719,604.335281,604.335281,604.335281,JH AH M
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,159,k,y,y,SRBOX,3000,827359,826245,1.0,1112,827357,Procedure1,Keyboard,./recording/81_kɪskɛl.wav,list1,kɪskɛl,ss,cvc,kiss,y,1,0.5,0.909090909,0.41178617,700.21383,700.21383,700.21383,K EH L
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,172,ch,n,y,SRBOX,3000,868724,867645,1.0,1070,868715,Procedure1,SRBOX,./recording/81_sʌntʃɔb.wav,list1,sʌntʃɔb,ss,cvc,sun,y,1,0.5,0.863636364,0.456141499,613.858501,613.858501,613.858501,CH OY B
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,174,dz,n,y,SRBOX,3000,876549,875028,1.0,1509,876537,Procedure1,SRBOX,./recording/81_laʊndʒət.wav,list1,laʊndʒət,sw,cvcc,lounge,y,1,0.5,0.787878788,0.504859099,1004.140901,1004.140901,1004.140901,JH AH T
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,175,ch,n,y,SRBOX,3000,880770,879778,1.0,982,880760,Procedure1,SRBOX,./recording/81_kɹʌntʃəθ.wav,list1,kɹʌntʃəθ,sw,cvcc,crunch,y,1,0.5,0.757575758,0.355433817,626.566183,626.566183,626.566183,CH AH TH
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,185,th,n,y,SRBOX,3000,912940,911845,1.0,1094,912939,Procedure1,Keyboard,./recording/81_dɛpθəm.wav,list1,dɛpθəm,sw,cvcc,depth,y,1,0.5,0.818181818,0.130570913,963.429087,963.429087,963.429087,TH AH M
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,191,s,y,y,SRBOX,3000,932899,931628,1.0,1254,932882,Procedure1,SRBOX,./recording/81_tʃænsuf.wav,list1,tʃænsuf,ss,cvcc,chance,y,1,0.5,0.636363636,0.514761905,739.238095,739.238095,739.238095,S UW F
81,1,9/23/19,,15:16:38,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,200,v,n,y,SRBOX,3000,964640,962728,1.0,1907,964635,Procedure1,SRBOX,./recording/81_daɫvəɫ.wav,list1,daɫvəɫ,sw,cvc,doll,y,1,0.5,0.560606061,0.440334408,1466.665592,803.8312168,1466.665592,V AH L
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,9,p,y,y,SRBOX,3000,352544,350891,1.0,1644,352535,Procedure1,SRBOX,./recording/83_skælpəb.wav,list3,skælpəb,sw,cvcc,scalp,y,1,0.6,0.727272727,0.610340124,1033.659876,1033.659876,1033.659876,P AH B
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,10,s,y,y,SRBOX,3000,357279,355774,1.0,1491,357265,Procedure1,SRBOX,./recording/83_tʃænsuf.wav,list3,tʃænsuf,ss,cvcc,chance,y,1,0.6,0.636363636,0.514761905,976.238095,976.238095,976.238095,S UW F
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,16,th,n,y,SRBOX,3000,377247,375958,1.0,1288,377246,Procedure1,Keyboard,./recording/83_dɛpθəm.wav,list3,dɛpθəm,sw,cvcc,depth,y,1,0.6,0.818181818,0.130570913,1157.429087,1157.429087,1157.429087,TH AH M
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,20,k,y,y,SRBOX,3000,392825,391325,1.0,1491,392816,Procedure1,SRBOX,./recording/83_tʌskɪv.wav,list3,tʌskɪv,ss,cvcc,tusk,y,1,0.6,0.681818182,0.664977319,826.022681,826.022681,826.022681,K IH V
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,26,ch,n,y,SRBOX,3000,412605,411475,1.0,1119,412594,Procedure1,SRBOX,./recording/83_kɹʌntʃəθ.wav,list3,kɹʌntʃəθ,sw,cvcc,crunch,y,1,0.6,0.757575758,0.355433817,763.566183,763.566183,763.566183,CH AH TH
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,27,dz,n,y,SRBOX,3000,417244,415825,1.0,1413,417238,Procedure1,Keyboard,./recording/83_laʊndʒət.wav,list3,laʊndʒət,sw,cvcc,lounge,y,1,0.6,0.787878788,0.504859099,908.140901,908.140901,908.140901,JH AH T
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,29,ch,n,y,SRBOX,3000,425139,423558,1.0,1574,425132,Procedure1,SRBOX,./recording/83_sʌntʃɔb.wav,list3,sʌntʃɔb,ss,cvc,sun,y,1,0.6,0.863636364,0.456141499,1117.858501,1117.858501,1117.858501,CH OY B
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,30,ch,n,y,SRBOX,3000,429774,428358,1.0,1412,429770,Procedure1,SRBOX,./recording/83_lʌntʃɔb.wav,list3,lʌntʃɔb,ss,cvcc,lunch,y,1,0.6,0.696969697,0.448836225,963.163775,963.163775,963.163775,CH AA B
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,31,dz,n,y,SRBOX,3000,434623,433025,1.0,1592,434617,Procedure1,SRBOX,./recording/83_fɹɪndʒup.wav,list3,fɹɪndʒup,ss,cvcc,fringe,y,1,0.6,0.393939394,0.471448869,1120.551131,1120.551131,1120.551131,JH UW P
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,41,dz,n,y,SRBOX,3000,467855,465608,1.0,2236,467844,Procedure1,SRBOX,./recording/83_bʌnʤam.wav,list3,bʌnʤam,ss,cvc,bun,y,1,0.6,0.196969697,0.533254863,1702.745137,1702.745137,1702.745137,JH AA M
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,42,k,y,y,SRBOX,3000,472674,471075,1.0,1585,472660,Procedure1,SRBOX,./recording/83_kɪskɛl.wav,list3,kɪskɛl,ss,cvc,kiss,y,1,0.6,0.909090909,0.41178617,1173.21383,1173.21383,1173.21383,K EH L
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,43,k,y,y,SRBOX,3000,477453,475875,1.0,1573,477448,Procedure1,Keyboard,./recording/83_plʌskiv.wav,list3,plʌskiv,ss,cvc,plus,y,1,0.6,0.666666667,0.602286633,970.713367,970.713367,970.713367,K IY V
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,46,p,y,y,SRBOX,3000,488971,486841,1.0,2128,488969,Procedure1,SRBOX,./recording/83_nʌmpædʒ.wav,list3,nʌmpædʒ,ss,cvc,numb,y,1,0.6,0.53030303,0.498357651,1629.642349,1629.642349,1629.642349,P AE JH
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,47,dz,n,y,SRBOX,3000,494037,492208,1.0,1820,494028,Procedure1,SRBOX,./recording/83_gɹʌnʤəm.wav,list3,gɹʌnʤəm,sw,cvcc,grunge,y,1,0.6,0.454545455,0.396664719,1423.335281,1423.335281,1423.335281,JH AH M
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,48,th,n,y,SRBOX,3000,498584,497258,1.0,1308,498566,Procedure1,SRBOX,./recording/83_kɪdθum.wav,list3,kɪdθum,ss,cvc,kid,y,1,0.6,0.863636364,0.395836814,912.163186,912.163186,912.163186,TH UW M
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,50,th,n,y,SRBOX,3000,507394,504908,1.0,2485,507393,Procedure1,SRBOX,./recording/83_fɪfθaʊm.wav,list3,fɪfθaʊm,ss,cvcc,fifth,y,1,0.6,0.560606061,0.527940664,1957.059336,1188.036726,1071.846481,TH AW M
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,68,k,y,y,SRBOX,3000,568487,567075,1.0,1397,568472,Procedure1,SRBOX,./recording/83_gæskəʤ.wav,list3,gæskəʤ,sw,cvc,gas,y,1,0.6,0.848484848,0.385228403,1011.771597,1011.771597,1011.771597,K AH JH
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,71,k,y,y,SRBOX,3000,579669,577892,1.0,1771,579663,Procedure1,SRBOX,./recording/83_tɹʌŋkəm.wav,list3,tɹʌŋkəm,sw,cvcc,trunk,y,1,0.6,0.757575758,0.446801259,1324.198741,1324.198741,1324.198741,K AH M
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,76,k,y,y,SRBOX,3000,596845,595242,1.0,1594,596836,Procedure1,SRBOX,./recording/83_glæskɛθ.wav,list3,glæskɛθ,ss,cvc,glass,y,1,0.6,0.893939394,0.630500926,963.499074,963.499074,963.499074,K EH TH
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,78,sh,n,y,SRBOX,3000,604754,603158,1.0,1585,604743,Procedure1,SRBOX,./recording/83_hɔɹʃəb.wav,list3,hɔɹʃəb,sw,cvcc,harsh,y,1,0.6,0.575757576,0.463977829,1121.022171,1121.022171,1121.022171,SH AH B
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,80,p,y,y,SRBOX,3000,613364,611025,1.0,2330,613355,Procedure1,SRBOX,./recording/83_pʌmpaʊdʒ.wav,list3,pʌmpaʊdʒ,ss,cvcc,pump,y,1,0.6,0.636363636,0.448161285,1881.838715,1188.036726,1881.838715,P AW JH
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,82,k,y,y,SRBOX,3000,622103,619675,1.0,2422,622097,Procedure1,SRBOX,./recording/83_fʌskəʤ.wav,list3,fʌskəʤ,sw,cvc,fuss,y,1,0.6,0.424242424,0.463196101,1958.803899,1958.803899,1958.803899,K AH JH
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,86,k,y,y,SRBOX,3000,638083,636658,1.0,1414,638072,Procedure1,SRBOX,./recording/83_tæskɛθ.wav,list3,tæskɛθ,ss,cvcc,task,y,1,0.6,0.833333333,0.525337475,888.662525,888.662525,888.662525,K EH TH
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,89,dz,n,y,SRBOX,3000,649565,647525,1.0,2034,649559,Procedure1,SRBOX,./recording/83_pɪnʤəp.wav,list3,pɪnʤəp,sw,cvc,pin,y,1,0.6,0.712121212,0.381340246,1652.659754,1652.659754,1652.659754,JH AH P
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,100,k,y,y,SRBOX,3000,688945,686275,1.0,2666,688941,Procedure1,SRBOX,./recording/83_pɹɛskɛp.wav,list3,pɹɛskɛp,ss,cvc,press,y,1,0.6,0.636363636,0.478091729,2187.908271,2187.908271,1009.017474,K EH P
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,101,k,y,y,SRBOX,3000,694265,692158,1.0,2092,694250,Procedure1,Keyboard,./recording/83_θæŋkuf.wav,list3,θæŋkuf,ss,cvcc,thank,y,1,0.6,0.636363636,0.0,2092.0,1188.036726,2092.0,K UW F
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,106,k,y,y,SRBOX,3000,711714,709842,1.0,1853,711695,Procedure1,SRBOX,./recording/83_staɹkəp.wav,list3,staɹkəp,sw,cvc,star,y,1,0.6,0.727272727,0.48584401,1367.15599,1367.15599,1367.15599,K AH P
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,108,k,y,y,SRBOX,3000,719614,718009,1.0,1604,719613,Procedure1,SRBOX,./recording/83_bʌɫkəθ.wav,list3,bʌɫkəθ,sw,cvcc,bulk,y,1,0.6,0.681818182,0.541645052,1062.354948,1062.354948,1062.354948,K AH TH
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,109,th,n,y,SRBOX,3000,724335,722825,1.0,1496,724321,Procedure1,SRBOX,./recording/83_mʌnθəm.wav,list3,mʌnθəm,sw,cvcc,month,y,1,0.6,0.515151515,0.42644936,1069.55064,1069.55064,1069.55064,TH AH M
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,112,p,y,y,SRBOX,3000,735075,733725,1.0,1336,735061,Procedure1,SRBOX,./recording/83_lʌmpədʒ.wav,list3,lʌmpədʒ,sw,cvcc,lump,y,1,0.6,0.772727273,0.396427707,939.572293,939.572293,939.572293,P AH JH
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,114,k,y,y,SRBOX,3000,742845,741425,1.0,1404,742829,Procedure1,Keyboard,./recording/83_mɪɫkəθ.wav,list3,mɪɫkəθ,sw,cvcc,milk,y,1,0.6,0.939393939,0.445414068,958.585932,958.585932,958.585932,K AH TH
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,116,dz,n,y,SRBOX,3000,750515,749159,1.0,1347,750506,Procedure1,Keyboard,./recording/83_taʊnʤɔɪt.wav,list3,taʊnʤɔɪt,ss,cvc,town,y,1,0.6,0.803030303,0.449299299,897.700701,897.700701,897.700701,JH OY T
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,117,k,y,y,SRBOX,3000,756044,753725,1.0,2308,756033,Procedure1,SRBOX,./recording/83_dʌɫkæθ.wav,list3,dʌɫkæθ,ss,cvc,dull,y,1,0.6,0.181818182,0.331808724,1976.191276,1976.191276,1976.191276,K AE TH
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,118,k,y,y,SRBOX,3000,761105,759275,1.0,1826,761101,Procedure1,Keyboard,./recording/83_hʌskəv.wav,list3,hʌskəv,sw,cvcc,husk,y,1,0.6,0.515151515,0.603452071,1222.547929,1222.547929,1222.547929,K AH V
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,129,sh,n,y,SRBOX,3000,798684,797025,1.0,1654,798679,Procedure1,SRBOX,./recording/83_skɔɹʃɔb.wav,list3,skɔɹʃɔb,ss,cvc,scar,y,1,0.6,0.909090909,0.453051312,1200.948688,1200.948688,1200.948688,SH AA B
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,135,k,y,y,SRBOX,3000,818923,817359,1.0,1548,818907,Procedure1,Keyboard,./recording/83_rɪskɛl.wav,list3,rɪskɛl,ss,cvcc,risk,y,1,0.6,0.787878788,0.441955454,1106.044546,1106.044546,1106.044546,K EH L
83,1,9/25/19,,16:18:07,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,136,k,y,y,SRBOX,3000,823635,822142,1.0,1478,823620,Procedure1,SRBOX,./recording/83_daɹkəp.wav,list3,daɹkəp,sw,cvc,dark,y,1,0.6,0.878787879,0.483409725,994.590275,994.590275,994.590275,K AH P
